username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls,city,query,date_range
BrittanyJLadd,,Stumbled upon some great reminders about staying positive & taking care of each other during this uncertain time. #chicagostrong #ukrainianvillage #chicago #covid19 #selfquarantine #freshair #dogwalks #thenewnormal,0,0,0,1241416028002926593,https://twitter.com/BrittanyJLadd/status/1241416028002926593,121561180,2020-03-21 17:27:00+00:00,Sat Mar 21 17:27:00 +0000 2020,#chicagostrong #ukrainianvillage #chicago #covid19 #selfquarantine #freshair #dogwalks #thenewnormal,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
treykoz_,,why is it called COVID-19 instead of COVID-20???,0,2,1,1241415980116566016,https://twitter.com/treykoz_/status/1241415980116566016,1104900419216646145,2020-03-21 17:26:48+00:00,Sat Mar 21 17:26:48 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
jamroh04,,My dad was laid off yesterday. Can we please take social distancing seriously so we can get in front of #Covid_19 and get the economy back on track? Thanks.,0,14,0,1241413568802836480,https://twitter.com/jamroh04/status/1241413568802836480,99401671,2020-03-21 17:17:13+00:00,Sat Mar 21 17:17:13 +0000 2020,#Covid_19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
RepChrisWelch,,What we have learned about the COVID-19 pandemic is that it will continue to put a major strain on our health care facilities and their ability to properly treat all patients that need care. Community based hospitals are needed now more than ever. We need to reopen Westlake ASAP. ,1,2,0,1241413422044139520,https://twitter.com/RepChrisWelch/status/1241413422044139520,1102924608,2020-03-21 17:16:38+00:00,Sat Mar 21 17:16:38 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
BrittanyJLadd,,Doing our best to stay positive & supportive of our neighborhood small businesses during #COVID19. Thank you to the great @DarkMatter2521 team — we’re with you and will do our part to… https://www.instagram.com/p/B-APMBinayKXSboJp5GOFGscKv0j-SPSbUmOUg0/?igshid=1l6msiu1miat1,0,1,0,1241413125385203715,https://twitter.com/BrittanyJLadd/status/1241413125385203715,121561180,2020-03-21 17:15:28+00:00,Sat Mar 21 17:15:28 +0000 2020,#COVID19,@DarkMatter2521,,https://www.instagram.com/p/B-APMBinayKXSboJp5GOFGscKv0j-SPSbUmOUg0/?igshid=1l6msiu1miat1,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
CarrKent,,"I’ve a feeling many in FLA are taking this COVID-19 scare much like a terrorism threat. Lines of white dudes buying &amp; stockpiling guns, toilet paper &amp; proudly stating that if we stop crowding ourselves on beaches then the Chinese virus wins! So many dopes...",0,2,1,1241412638128640001,https://twitter.com/CarrKent/status/1241412638128640001,1957274666,2020-03-21 17:13:31+00:00,Sat Mar 21 17:13:31 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
ChrisJ926,,"Each one of these Trump #Covid_19 press briefings are less and less helpful. It’s just a blithering fool, lying, spinning and making it about himself. I can’t believe people actually buy this moron’s crap.",0,0,0,1241411108684140545,https://twitter.com/ChrisJ926/status/1241411108684140545,1007274433617293312,2020-03-21 17:07:27+00:00,Sat Mar 21 17:07:27 +0000 2020,#Covid_19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
NVandeboom,BuffyWicks,Thankful IL has Sr Emily Landon. If you need the warm hug or steady leaders speaking watch her #Covid_19 #StayAtHome,0,1,1,1241410735068139521,https://twitter.com/NVandeboom/status/1241410735068139521,4812712939,2020-03-21 17:05:58+00:00,Sat Mar 21 17:05:58 +0000 2020,#Covid_19 #StayAtHome #StayAtHome,,,https://twitter.com/BuffyWicks/status/1241294731058929665,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Joesgaragephoto,,"This was my last shoot to date before Covid19 struck us and put us all in quarantine, I am so glad to have the chance to work with the extraordinary @DaneHalo ,always a great experience to… https://www.instagram.com/p/B-AOAJfBH3k_A37ujzbl7V4fZWdCbV6POjCLL40/?igshid=pppudq89zqw4",0,0,0,1241410520550260738,https://twitter.com/Joesgaragephoto/status/1241410520550260738,113818281,2020-03-21 17:05:07+00:00,Sat Mar 21 17:05:07 +0000 2020,,@DaneHalo,,https://www.instagram.com/p/B-AOAJfBH3k_A37ujzbl7V4fZWdCbV6POjCLL40/?igshid=pppudq89zqw4,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
THEbobbybrooks,,What do the orange signs taped to the back of the seats of the press say at the #coronavirustaskforcebriefing? #covid19 #coronaviruspandemic,0,0,1,1241409926917996546,https://twitter.com/THEbobbybrooks/status/1241409926917996546,467785814,2020-03-21 17:02:45+00:00,Sat Mar 21 17:02:45 +0000 2020,#coronavirustaskforcebriefing #covid19 #coronaviruspandemic,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
diamonds735,,My cousin has Lupus. #Walgreens is refusing to give her her medicine HYDROXYCHLOROQUINE so they can give it to people with COVID 19. You can not kill one to save another.,0,0,0,1241408569750294530,https://twitter.com/diamonds735/status/1241408569750294530,636569959,2020-03-21 16:57:21+00:00,Sat Mar 21 16:57:21 +0000 2020,#Walgreens,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
sugonzal,,"Hello ILLINOIS REGISTERED NURSES COVID-19 SURVEY ANA-Illinois, the voice for all Registered Nurses in Illinois, is conducting a survey of all RNs and APRNs to learn of their experiences with COVID-19. To complete survey http://bit.ly/COVID-19NURSE",0,0,0,1241406549228228608,https://twitter.com/sugonzal/status/1241406549228228608,37802983,2020-03-21 16:49:20+00:00,Sat Mar 21 16:49:20 +0000 2020,,,,http://bit.ly/COVID-19NURSE,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
RRTrader1,,"@MaddowBlog Rachel, thought this graph was interesting at http://Chicago.gov/Coronavirus while high profile people are being tested for having sick contacts with Covid-19, but general public being told even with sick contacts and mild symptoms, you cannot get tested. ",0,0,0,1241405813861875722,https://twitter.com/RRTrader1/status/1241405813861875722,606565182,2020-03-21 16:46:24+00:00,Sat Mar 21 16:46:24 +0000 2020,,@MaddowBlog,,http://Chicago.gov/Coronavirus,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
JSpitz41,,long run #SocialDistancing family • • • • • #HeartbreakersRun ##runCHI #RunnersOfIG #Instarunners #Runstagram #WeRunSocial #NikeRunning #LongRun #Chicago #COVID19 #Corona #6FeetApart @Foster Avenue Beach https://www.instagram.com/p/B-ALywuFAad/?igshid=uxwywj7x2m7o,0,0,0,1241405654625026048,https://twitter.com/JSpitz41/status/1241405654625026048,1374577500,2020-03-21 16:45:46+00:00,Sat Mar 21 16:45:46 +0000 2020,#SocialDistancing #HeartbreakersRun #runCHI #RunnersOfIG #Instarunners #Runstagram #WeRunSocial #NikeRunning #LongRun #Chicago #COVID19 #Corona #6FeetApart,,,https://www.instagram.com/p/B-ALywuFAad/?igshid=uxwywj7x2m7o,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
VaroRealEstate,,#VaroRealEstate #Realtor #Realty #RealEstate #CoronaVirus #covid_19 #covıd19 #stayathome #socialdistancing @Varo Real Estate https://www.instagram.com/p/B-ALvv0l52Z/?igshid=3o0b8c6b20up,0,0,0,1241405548081360897,https://twitter.com/VaroRealEstate/status/1241405548081360897,3136933055,2020-03-21 16:45:21+00:00,Sat Mar 21 16:45:21 +0000 2020,#VaroRealEstate #Realtor #Realty #RealEstate #CoronaVirus #covid_19 #cov #stayathome #stayathome #socialdistancing,,,https://www.instagram.com/p/B-ALvv0l52Z/?igshid=3o0b8c6b20up,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
thevokanator,,"#shelterinplace #dayone #mommy #daughter #stayhome #savelives #covid19 chicago #saturday #socialdistancing stay safe @Chicago, Illinois https://www.instagram.com/p/B-AJtoTHA9C/?igshid=15rurs6gyn9i5",0,0,0,1241401081122435073,https://twitter.com/thevokanator/status/1241401081122435073,1606975544,2020-03-21 16:27:36+00:00,Sat Mar 21 16:27:36 +0000 2020,#shelterinplace #dayone #mommy #daughter #stayhome #stayhome #savelives #covid19 #saturday #socialdistancing,,,https://www.instagram.com/p/B-AJtoTHA9C/?igshid=15rurs6gyn9i5,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
VCITYBEATS,,"#40 WEEKS STRONG ""LO LO"" #LOLO #covid_19 New Music X @TheRealBigIL prod. X @Crankbeats1 afoe_100 @BankheadProd1 every #FRIDAY #sub4sub #subforsub LINK IN BIO! PLEASE SUBSCRIBE . . #newrappers #bands… https://www.instagram.com/p/B-AIMMYjCbk/?igshid=1c6dep35dwjl5",0,0,0,1241398136180015105,https://twitter.com/VCITYBEATS/status/1241398136180015105,224331302,2020-03-21 16:15:54+00:00,Sat Mar 21 16:15:54 +0000 2020,#LOLO #covid_19 #FRIDAY #sub4sub #subforsub #newrappers #bands,@TheRealBigIL @Crankbeats1 @BankheadProd1,,https://www.instagram.com/p/B-AIMMYjCbk/?igshid=1c6dep35dwjl5,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
edgarvlermamd,McCulloughBHVH,#COVID19 ,0,2,0,1241398123248877569,https://twitter.com/edgarvlermamd/status/1241398123248877569,83057568,2020-03-21 16:15:51+00:00,Sat Mar 21 16:15:51 +0000 2020,#COVID19,,,https://twitter.com/McCulloughBHVH/status/1241368421369085952,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
makerofmagik,JoshRosenthalTV,Maybe we should implement a rule: If you choose not to self quarantine - You do not get COVID testing and you are prioritized last when we start running out of ventilators. #StayAtHome #CoronaCrisis,5,37,6,1241396758795730945,https://twitter.com/makerofmagik/status/1241396758795730945,1103939416362348544,2020-03-21 16:10:25+00:00,Sat Mar 21 16:10:25 +0000 2020,#StayAtHome #StayAtHome #CoronaCrisis,,,https://twitter.com/JoshRosenthalTV/status/1241112503075180545,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
sayahillman,,"Assembling orders cause y'all keep Covid-support buying from the Mac &amp; Cheese Store. Posters, notecards, travel/productivity/Evernote video tutorials, cleaning ebook... #LifeOfYes – at Mac and Cheese Productions",0,0,0,1241393564350889985,https://twitter.com/sayahillman/status/1241393564350889985,34164147,2020-03-21 15:57:44+00:00,Sat Mar 21 15:57:44 +0000 2020,#LifeOfYes,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Splanish,,"Cities in South Korea, Singapore, HK & Japan (#flatteningthecurve) have higher densities &amp; more elderly than those in US, Italy and Spain. This is NOT about density or demographics. This is about #publichealth culture &amp; preparedness. @FT @elevated_chi @APA_Planning #Covid_19 ",4,10,0,1241391337716494342,https://twitter.com/Splanish/status/1241391337716494342,1136656508366798849,2020-03-21 15:48:53+00:00,Sat Mar 21 15:48:53 +0000 2020,#flatteningthecurve #publichealth #Covid_19,@FT @elevated_chi @APA_Planning,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
IBDMD,,"Inspirational press conference from @NYGovCuomo about #COVID19. Clear eyed recommendations and straight answers. “show gratitude” “practice humanity” This is #leadership. Thank you! Sending love to our friends and all in NYC and frankly, everywhere right now.",8,118,5,1241390926276243456,https://twitter.com/IBDMD/status/1241390926276243456,41918011,2020-03-21 15:47:15+00:00,Sat Mar 21 15:47:15 +0000 2020,#COVID19 #leadership,@NYGovCuomo,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
this_aintitsis,,I'm getting COVID-19 emails from colleges I didn't even apply to. Wtf?!?!,0,7,1,1241390573078155265,https://twitter.com/this_aintitsis/status/1241390573078155265,1638736765,2020-03-21 15:45:51+00:00,Sat Mar 21 15:45:51 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
LaFaverMD,,"Excellent primer on exponential growth. It's not an intuitive concept, but this is why #ShelterInPlace is the right thing to do in the US now. “If people are sufficiently worried, then there is a lot less to worry about"". #COVID19 #FlattenTheCurve",2,6,0,1241390044327395330,https://twitter.com/LaFaverMD/status/1241390044327395330,832050755326586885,2020-03-21 15:43:45+00:00,Sat Mar 21 15:43:45 +0000 2020,#ShelterInPlace #COVID19 #FlattenTheCurve,,,https://m.youtube.com/watch?v=Kas0tIxDvrg,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
dailysprout,Scavino45,Unrelated to covid but consider this as you promote health ,0,0,0,1241387457628835840,https://twitter.com/dailysprout/status/1241387457628835840,792500959343579137,2020-03-21 15:33:28+00:00,Sat Mar 21 15:33:28 +0000 2020,,,,https://www.forksoverknives.com/lost-140-pounds-plant-based-diet-success/,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
IndivisibleOP,,Why the coronavirus crisis is a goldmine for the worst kind of scammer. Be careful. #StayAtHome #Covid_19 https://www.nbcnews.com/think/opinion/coronavirus-scam-alert-fake-starbucks-coupons-taxpayer-fraud-cons-are-ncna1164176 via @NBCNewsTHINK,0,0,0,1241386699021828096,https://twitter.com/IndivisibleOP/status/1241386699021828096,847253499301609473,2020-03-21 15:30:27+00:00,Sat Mar 21 15:30:27 +0000 2020,#StayAtHome #StayAtHome #Covid_19,@NBCNewsTHINK,,https://www.nbcnews.com/think/opinion/coronavirus-scam-alert-fake-starbucks-coupons-taxpayer-fraud-cons-are-ncna1164176,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
EAB_ENT,UChicagoMed,Fortunate to work with such a wonderful and talented physician @emilymicheleL The quality of the physicians and staff @UChicagoMed are amazing and a privilege to work with!! #WomenInMedicine #StayHome #ListenToThis ##covid19 ,1,5,0,1241386544243585025,https://twitter.com/EAB_ENT/status/1241386544243585025,2518120563,2020-03-21 15:29:50+00:00,Sat Mar 21 15:29:50 +0000 2020,#WomenInMedicine #StayHome #StayHome #ListenToThis #covid19,@emilymicheleL @UChicagoMed,,https://twitter.com/UChicagoMed/status/1241141103019069446,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Motiv8erman,,I can relate. ———————————————————————— Follow my #motivationaljourney through life! @motiv8erman ———————————————————————— - - - - - #coronavirus #covid19 #covid_19 #corona #quarantine #virus #covid #Coronavirus… https://www.instagram.com/p/B-AA9EkpjS9/?igshid=1h3vypgdbc16s,0,0,0,1241381823994789890,https://twitter.com/Motiv8erman/status/1241381823994789890,784500802337529857,2020-03-21 15:11:05+00:00,Sat Mar 21 15:11:05 +0000 2020,#motivationaljourney #coronavirus #covid19 #covid_19 #corona #quarantine #virus #covid #Coronavirus,@Motiv8erman,,https://www.instagram.com/p/B-AA9EkpjS9/?igshid=1h3vypgdbc16s,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
essohzee,satansbarbecue,That looks like COVID19,0,2,1,1241381756688728071,https://twitter.com/essohzee/status/1241381756688728071,262890468,2020-03-21 15:10:49+00:00,Sat Mar 21 15:10:49 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
PureEsperanza,,"Learn, Empower, and Inspire Your Education of Healing YOU! Here on “A Week of Well-Being: Holistic Prevention for COVID-19”on http://PureEsperanza.org Blog page +much more! “Like Cures Like: Homeopathy” https://www.pureesperanza.com/index.php/blog/ #holisticeducation #wellbeing",0,3,0,1241380867379007493,https://twitter.com/PureEsperanza/status/1241380867379007493,817126929388150784,2020-03-21 15:07:17+00:00,Sat Mar 21 15:07:17 +0000 2020,#holisticeducation #wellbeing,,,"http://PureEsperanza.org,https://www.pureesperanza.com/index.php/blog/",chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
JohnOGara,JohnOGara,#Covid_19 #illinoislockdown #Illinoiscoronavirus #WeThePeople #CoronavirusPandemic #CoronaVirusUpdate Please Retweet to demand government accountability and transparency,0,0,0,1241380257623572481,https://twitter.com/JohnOGara/status/1241380257623572481,36194507,2020-03-21 15:04:51+00:00,Sat Mar 21 15:04:51 +0000 2020,#Covid_19 #illinoislockdown #Illinoiscoronavirus #WeThePeople #CoronavirusPandemic #CoronaVirusUpdate,,,https://twitter.com/JohnOGara/status/1241378439199891456,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
ConsulMexCho,,"Si tu situación laboral se ha visto afectada por la crisis del COVID19, puedes solicitar el seguro de desempleo Para mayor información y requisitos, por favor consultar directamente: https://bit.ly/33xKdyI",7,6,0,1241379638288531457,https://twitter.com/ConsulMexCho/status/1241379638288531457,326821710,2020-03-21 15:02:24+00:00,Sat Mar 21 15:02:24 +0000 2020,,,,https://bit.ly/33xKdyI,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Katherine_Maki1,thoughtsofaphd,National institutes of health! @NIH leading by example. One of the top research insitutes in the world and realize health and stopping this pandemic come first!! #Covid_19,0,0,0,1241379428183224323,https://twitter.com/Katherine_Maki1/status/1241379428183224323,95338380,2020-03-21 15:01:34+00:00,Sat Mar 21 15:01:34 +0000 2020,#Covid_19,@NIH,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
annesperling1,danmucida,"UChicago is doing the same. Also, they are giving all staff 6 weeks paid COVID19 leave if their work place shuts down and they can't work from home.",0,3,0,1241379110007508993,https://twitter.com/annesperling1/status/1241379110007508993,2789982448,2020-03-21 15:00:18+00:00,Sat Mar 21 15:00:18 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
TedHopton,,"Leadership, expertise and persuasive communication skills. Just what we needed. Emily Landon speaks at COVID news conference https://youtu.be/kHUuWq6y8F0 via @YouTube",0,0,0,1241378077856485377,https://twitter.com/TedHopton/status/1241378077856485377,15284274,2020-03-21 14:56:12+00:00,Sat Mar 21 14:56:12 +0000 2020,,@YouTube,,https://youtu.be/kHUuWq6y8F0,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
lessdanthree,,"So @SenatorBurr needs to be convicted for insider trading, COVID19 doesnt excuse or give any reason for someone to break the law. Wondering where to get some millions to give to the american people? Use the money he stole. Lock him up",0,0,0,1241377870322294786,https://twitter.com/lessdanthree/status/1241377870322294786,109325743,2020-03-21 14:55:22+00:00,Sat Mar 21 14:55:22 +0000 2020,,@SenatorBurr,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
GeraldFarinas,,"Taking the empty Pace 213 to my CCRC residents so the weary, tired, still anxious #EvanstonHospital workers can physical distance on the @CTA 201. Everyone else, please shelter in place. The soldiers are heading back to the battlefront #COVID19 #twill #evanston",0,0,0,1241377283815981056,https://twitter.com/GeraldFarinas/status/1241377283815981056,19560898,2020-03-21 14:53:02+00:00,Sat Mar 21 14:53:02 +0000 2020,#EvanstonHospital #COVID19 #twill #evanston,@cta,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
RushMedical,,Rush cardiac intensive care nurses — along with cardiac and pulmonary critical care physicians — reminding everyone to shelter in place and help slow the spread of #COVID19. ,32,94,0,1241375353169477638,https://twitter.com/RushMedical/status/1241375353169477638,36131454,2020-03-21 14:45:22+00:00,Sat Mar 21 14:45:22 +0000 2020,#COVID19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
JohnVetsResist1,,Just so everyone knows I am still here and alive. I am still in hospital after contracting COVID-19. I am going to be ok. #StayAtHome #CoronaCrisis #CoronavirusPandemic #QuaratineLife,12,112,28,1241372616415461377,https://twitter.com/JohnVetsResist1/status/1241372616415461377,1182773762753777667,2020-03-21 14:34:29+00:00,Sat Mar 21 14:34:29 +0000 2020,#StayAtHome #StayAtHome #CoronaCrisis #CoronavirusPandemic #QuaratineLife,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
GeraldFarinas,,The number of pantsless people in daylight hours nationwide increased millions-fold in the past week #COVID19 #twill,0,0,0,1241371704603152385,https://twitter.com/GeraldFarinas/status/1241371704603152385,19560898,2020-03-21 14:30:52+00:00,Sat Mar 21 14:30:52 +0000 2020,#COVID19 #twill,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
SinaiChicago,,"The outbreak of #COVID19 and even #QuarantineLife may be stressful for people, but taking care of yourself, friends, and family can help you cope with stress and can also make your community stronger. Don't lose hope and be there for one another! #SinaiCares #SaturdayThoughts",1,2,0,1241370403249012738,https://twitter.com/SinaiChicago/status/1241370403249012738,605890170,2020-03-21 14:25:42+00:00,Sat Mar 21 14:25:42 +0000 2020,#COVID19 #QuarantineLife #SinaiCares #SaturdayThoughts,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
chadnico,,#NonProfits are on the front lines of the #coronavirus #Covid19 response; #FirstResponders of the heart &amp; soul; communities rely on us!! @SenAmyKlobuchar @maziehirono @SenSanders &amp; Congress pls help us continue to serve!! #Relief4Charities @NealDenton,9,13,0,1241367297274580994,https://twitter.com/chadnico/status/1241367297274580994,25009031,2020-03-21 14:13:21+00:00,Sat Mar 21 14:13:21 +0000 2020,#NonProfits #coronavirus #Covid19 #FirstResponders #Relief4Charities,@SenAmyKlobuchar @maziehirono @SenSanders @NealDenton,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
chadnico,,#NonProfits are on the front lines of the #coronavirus #Covid19 response; #FirstResponders of the heart &amp; soul; communities rely on us!! @senatemajldr @SenSchumer @SpeakerPelosi &amp; Congress pls help us continue to serve!! #Relief4Charities @NealDenton,23,32,0,1241365514510839815,https://twitter.com/chadnico/status/1241365514510839815,25009031,2020-03-21 14:06:16+00:00,Sat Mar 21 14:06:16 +0000 2020,#NonProfits #coronavirus #Covid19 #FirstResponders #Relief4Charities,@senatemajldr @SenSchumer @SpeakerPelosi @NealDenton,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
CreamEggOmlette,,"If you see a Karen/Chad in the wild do this shit, be a good human and read a bitch to filth and comfort the cashier. They are helping us to be able to stay at home while being exposed to COVID19 potentially. ",0,0,0,1241365469967331328,https://twitter.com/CreamEggOmlette/status/1241365469967331328,1093611642544373762,2020-03-21 14:06:06+00:00,Sat Mar 21 14:06:06 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
anmuinteoir,JeffSchuhrke,"“Even Amazon, a corporation notorious for exploiting its workers, is guaranteeing two weeks of paid sick leave to any employee who contracts COVID-19. But the largest public university in Chicago is unwilling to offer the same benefit to its own student workers.” ",2,2,0,1241365469724119041,https://twitter.com/anmuinteoir/status/1241365469724119041,47148658,2020-03-21 14:06:06+00:00,Sat Mar 21 14:06:06 +0000 2020,,,,https://twitter.com/JeffSchuhrke/status/1241357535988404224,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
GeraldFarinas,,The new Rosie the Riveter are the people making face masks for retirement home and hospital workers #COVID19 #twill,0,1,0,1241364599796047874,https://twitter.com/GeraldFarinas/status/1241364599796047874,19560898,2020-03-21 14:02:38+00:00,Sat Mar 21 14:02:38 +0000 2020,#COVID19 #twill,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
bsniz,ShaneGoldmacher,"Instead of running for president, @MikeBloomberg could have spent that money on 18,000-36,000 badly needed ventilators to treat #covid19 ",0,0,0,1241362852528771074,https://twitter.com/bsniz/status/1241362852528771074,5371352,2020-03-21 13:55:42+00:00,Sat Mar 21 13:55:42 +0000 2020,#covid19,@MikeBloomberg,,https://twitter.com/ShaneGoldmacher/status/1241117137168719872,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
chadnico,,#NonProfits are on the front lines of the #coronavirus #Covid19 response; #FirstResponders of the heart &amp; soul; communities rely on us!! @SenatorDurbin @SenDuckworth @SenBrianSchatz &amp; Congress pls help us continue to serve!! #Relief4Charities @NealDenton,11,17,0,1241362805581807616,https://twitter.com/chadnico/status/1241362805581807616,25009031,2020-03-21 13:55:30+00:00,Sat Mar 21 13:55:30 +0000 2020,#NonProfits #coronavirus #Covid19 #FirstResponders #Relief4Charities,@SenatorDurbin @SenDuckworth @SenBrianSchatz @NealDenton,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
BruceAHeyman,,My concern for Canada US relations in a post #Covid_19 world. Globalization was under threat but will now accelerate. Businesses will change supply lines to be more domestic. People will travel less abroad. Borders will be normalized at a slower rate. Buy America will resurge.,21,73,19,1241360817922150400,https://twitter.com/BruceAHeyman/status/1241360817922150400,52585436,2020-03-21 13:47:37+00:00,Sat Mar 21 13:47:37 +0000 2020,#Covid_19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
EllieMUK,,"The NHS, particularly the Ambulance Service was overwhelmed long before COVID-19. Please listen to this. We need to do all we can to help our frontline workers both in hospitals and out in the community... ",0,1,0,1241360126445002759,https://twitter.com/EllieMUK/status/1241360126445002759,244634197,2020-03-21 13:44:52+00:00,Sat Mar 21 13:44:52 +0000 2020,,,,https://youtu.be/tQD4B_hmdvo,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
davidsieren,,"Is this a low? Yes. But is it equally an opportunity? Yes. A highly recommended, thoughtful 8 minute listen from @DadwellCo. https://www.dadwell.co/episodes/covid19 #fatherhood #parenting #covid19 #creativity #design",0,1,0,1241358801892245505,https://twitter.com/davidsieren/status/1241358801892245505,16035966,2020-03-21 13:39:36+00:00,Sat Mar 21 13:39:36 +0000 2020,#fatherhood #parenting #covid19 #creativity #design,@DadwellCo,,https://www.dadwell.co/episodes/covid19,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
JeffMcMahon_Chi,,How #Deforestation Drives The Emergence Of Novel #Coronavirus https://www.forbes.com/sites/jeffmcmahon/2020/03/21/how-deforestation-is-driving-the-emergence-of-novel-coronaviruses/ via @forbes #Covid_19,6,3,1,1241356127180328961,https://twitter.com/JeffMcMahon_Chi/status/1241356127180328961,21250803,2020-03-21 13:28:58+00:00,Sat Mar 21 13:28:58 +0000 2020,#Deforestation #Coronavirus #Covid_19,@Forbes,,https://www.forbes.com/sites/jeffmcmahon/2020/03/21/how-deforestation-is-driving-the-emergence-of-novel-coronaviruses/,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
KimGrinerHeinz,,Illinois closed today - and reopens April 7...hopefully Out this quiet early morning along the mostly deserted Riverwalk for a few social distanced miles. #chicago #covid19 #chicago #chicagoriverwalk… https://www.instagram.com/p/B9_1FKRnrZA/?igshid=1kuhqi339z79y,0,1,0,1241355707603189760,https://twitter.com/KimGrinerHeinz/status/1241355707603189760,3221755831,2020-03-21 13:27:18+00:00,Sat Mar 21 13:27:18 +0000 2020,#chicago #covid19 #chicago #chicagoriverwalk,,,https://www.instagram.com/p/B9_1FKRnrZA/?igshid=1kuhqi339z79y,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
BMEAIllinois,,"We are thankful for school district leaders, teachers, and staff for helping students and families navigate this COVID-19 crisis. BMEAILLINOIS honors and appreciates you.",2,13,0,1241354203097894912,https://twitter.com/BMEAIllinois/status/1241354203097894912,1112433908220604416,2020-03-21 13:21:19+00:00,Sat Mar 21 13:21:19 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
